key,sequence,camera,frame,status,n_hands,image_width,image_height,pipeline_focal,cache_file
p44-dog-0004__brics-odroid-021_cam1__000024,p44-dog-0004,brics-odroid-021_cam1,24,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-021_cam1__000024.npz
p44-dog-0004__brics-odroid-021_cam1__000025,p44-dog-0004,brics-odroid-021_cam1,25,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-021_cam1__000025.npz
p44-dog-0004__brics-odroid-022_cam0__000130,p44-dog-0004,brics-odroid-022_cam0,130,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam0__000130.npz
p44-dog-0004__brics-odroid-022_cam0__000150,p44-dog-0004,brics-odroid-022_cam0,150,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam0__000150.npz
p44-dog-0004__brics-odroid-022_cam0__000151,p44-dog-0004,brics-odroid-022_cam0,151,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam0__000151.npz
p44-dog-0004__brics-odroid-022_cam0__000163,p44-dog-0004,brics-odroid-022_cam0,163,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam0__000163.npz
p44-dog-0004__brics-odroid-022_cam1__000004,p44-dog-0004,brics-odroid-022_cam1,4,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000004.npz
p44-dog-0004__brics-odroid-022_cam1__000005,p44-dog-0004,brics-odroid-022_cam1,5,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000005.npz
p44-dog-0004__brics-odroid-022_cam1__000006,p44-dog-0004,brics-odroid-022_cam1,6,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000006.npz
p44-dog-0004__brics-odroid-022_cam1__000017,p44-dog-0004,brics-odroid-022_cam1,17,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000017.npz
p44-dog-0004__brics-odroid-022_cam1__000018,p44-dog-0004,brics-odroid-022_cam1,18,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000018.npz
p44-dog-0004__brics-odroid-022_cam1__000019,p44-dog-0004,brics-odroid-022_cam1,19,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000019.npz
p44-dog-0004__brics-odroid-022_cam1__000020,p44-dog-0004,brics-odroid-022_cam1,20,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000020.npz
p44-dog-0004__brics-odroid-022_cam1__000021,p44-dog-0004,brics-odroid-022_cam1,21,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000021.npz
p44-dog-0004__brics-odroid-022_cam1__000034,p44-dog-0004,brics-odroid-022_cam1,34,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000034.npz
p44-dog-0004__brics-odroid-022_cam1__000035,p44-dog-0004,brics-odroid-022_cam1,35,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-022_cam1__000035.npz
p44-dog-0004__brics-odroid-023_cam0__000324,p44-dog-0004,brics-odroid-023_cam0,324,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-023_cam0__000324.npz
p44-dog-0004__brics-odroid-023_cam0__000325,p44-dog-0004,brics-odroid-023_cam0,325,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-023_cam0__000325.npz
p44-dog-0004__brics-odroid-023_cam0__000326,p44-dog-0004,brics-odroid-023_cam0,326,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-023_cam0__000326.npz
p44-dog-0004__brics-odroid-023_cam0__000327,p44-dog-0004,brics-odroid-023_cam0,327,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-023_cam0__000327.npz
p44-dog-0004__brics-odroid-023_cam0__000328,p44-dog-0004,brics-odroid-023_cam0,328,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-023_cam0__000328.npz
p44-dog-0004__brics-odroid-023_cam0__000329,p44-dog-0004,brics-odroid-023_cam0,329,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-023_cam0__000329.npz
p44-dog-0004__brics-odroid-024_cam0__000000,p44-dog-0004,brics-odroid-024_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000000.npz
p44-dog-0004__brics-odroid-024_cam0__000005,p44-dog-0004,brics-odroid-024_cam0,5,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000005.npz
p44-dog-0004__brics-odroid-024_cam0__000006,p44-dog-0004,brics-odroid-024_cam0,6,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000006.npz
p44-dog-0004__brics-odroid-024_cam0__000014,p44-dog-0004,brics-odroid-024_cam0,14,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000014.npz
p44-dog-0004__brics-odroid-024_cam0__000017,p44-dog-0004,brics-odroid-024_cam0,17,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000017.npz
p44-dog-0004__brics-odroid-024_cam0__000019,p44-dog-0004,brics-odroid-024_cam0,19,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000019.npz
p44-dog-0004__brics-odroid-024_cam0__000020,p44-dog-0004,brics-odroid-024_cam0,20,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000020.npz
p44-dog-0004__brics-odroid-024_cam0__000021,p44-dog-0004,brics-odroid-024_cam0,21,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000021.npz
p44-dog-0004__brics-odroid-024_cam0__000024,p44-dog-0004,brics-odroid-024_cam0,24,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam0__000024.npz
p44-dog-0004__brics-odroid-024_cam1__000019,p44-dog-0004,brics-odroid-024_cam1,19,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000019.npz
p44-dog-0004__brics-odroid-024_cam1__000024,p44-dog-0004,brics-odroid-024_cam1,24,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000024.npz
p44-dog-0004__brics-odroid-024_cam1__000027,p44-dog-0004,brics-odroid-024_cam1,27,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000027.npz
p44-dog-0004__brics-odroid-024_cam1__000028,p44-dog-0004,brics-odroid-024_cam1,28,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000028.npz
p44-dog-0004__brics-odroid-024_cam1__000040,p44-dog-0004,brics-odroid-024_cam1,40,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000040.npz
p44-dog-0004__brics-odroid-024_cam1__000049,p44-dog-0004,brics-odroid-024_cam1,49,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000049.npz
p44-dog-0004__brics-odroid-024_cam1__000076,p44-dog-0004,brics-odroid-024_cam1,76,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000076.npz
p44-dog-0004__brics-odroid-024_cam1__000084,p44-dog-0004,brics-odroid-024_cam1,84,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000084.npz
p44-dog-0004__brics-odroid-024_cam1__000087,p44-dog-0004,brics-odroid-024_cam1,87,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-024_cam1__000087.npz
p44-dog-0004__brics-odroid-025_cam0__000002,p44-dog-0004,brics-odroid-025_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000002.npz
p44-dog-0004__brics-odroid-025_cam0__000007,p44-dog-0004,brics-odroid-025_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000007.npz
p44-dog-0004__brics-odroid-025_cam0__000027,p44-dog-0004,brics-odroid-025_cam0,27,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000027.npz
p44-dog-0004__brics-odroid-025_cam0__000072,p44-dog-0004,brics-odroid-025_cam0,72,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000072.npz
p44-dog-0004__brics-odroid-025_cam0__000126,p44-dog-0004,brics-odroid-025_cam0,126,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000126.npz
p44-dog-0004__brics-odroid-025_cam0__000128,p44-dog-0004,brics-odroid-025_cam0,128,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000128.npz
p44-dog-0004__brics-odroid-025_cam0__000129,p44-dog-0004,brics-odroid-025_cam0,129,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000129.npz
p44-dog-0004__brics-odroid-025_cam0__000130,p44-dog-0004,brics-odroid-025_cam0,130,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000130.npz
p44-dog-0004__brics-odroid-025_cam0__000131,p44-dog-0004,brics-odroid-025_cam0,131,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam0__000131.npz
p44-dog-0004__brics-odroid-025_cam1__000000,p44-dog-0004,brics-odroid-025_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000000.npz
p44-dog-0004__brics-odroid-025_cam1__000002,p44-dog-0004,brics-odroid-025_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000002.npz
p44-dog-0004__brics-odroid-025_cam1__000003,p44-dog-0004,brics-odroid-025_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000003.npz
p44-dog-0004__brics-odroid-025_cam1__000004,p44-dog-0004,brics-odroid-025_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000004.npz
p44-dog-0004__brics-odroid-025_cam1__000005,p44-dog-0004,brics-odroid-025_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000005.npz
p44-dog-0004__brics-odroid-025_cam1__000008,p44-dog-0004,brics-odroid-025_cam1,8,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000008.npz
p44-dog-0004__brics-odroid-025_cam1__000017,p44-dog-0004,brics-odroid-025_cam1,17,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000017.npz
p44-dog-0004__brics-odroid-025_cam1__000018,p44-dog-0004,brics-odroid-025_cam1,18,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000018.npz
p44-dog-0004__brics-odroid-025_cam1__000019,p44-dog-0004,brics-odroid-025_cam1,19,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-025_cam1__000019.npz
p44-dog-0004__brics-odroid-026_cam1__000314,p44-dog-0004,brics-odroid-026_cam1,314,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000314.npz
p44-dog-0004__brics-odroid-026_cam1__000315,p44-dog-0004,brics-odroid-026_cam1,315,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000315.npz
p44-dog-0004__brics-odroid-026_cam1__000316,p44-dog-0004,brics-odroid-026_cam1,316,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000316.npz
p44-dog-0004__brics-odroid-026_cam1__000317,p44-dog-0004,brics-odroid-026_cam1,317,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000317.npz
p44-dog-0004__brics-odroid-026_cam1__000318,p44-dog-0004,brics-odroid-026_cam1,318,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000318.npz
p44-dog-0004__brics-odroid-026_cam1__000319,p44-dog-0004,brics-odroid-026_cam1,319,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000319.npz
p44-dog-0004__brics-odroid-026_cam1__000324,p44-dog-0004,brics-odroid-026_cam1,324,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000324.npz
p44-dog-0004__brics-odroid-026_cam1__000327,p44-dog-0004,brics-odroid-026_cam1,327,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000327.npz
p44-dog-0004__brics-odroid-026_cam1__000328,p44-dog-0004,brics-odroid-026_cam1,328,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-026_cam1__000328.npz
p44-dog-0004__brics-odroid-029_cam1__000318,p44-dog-0004,brics-odroid-029_cam1,318,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-029_cam1__000318.npz
p44-dog-0004__brics-odroid-029_cam1__000319,p44-dog-0004,brics-odroid-029_cam1,319,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-029_cam1__000319.npz
p44-dog-0004__brics-odroid-029_cam1__000320,p44-dog-0004,brics-odroid-029_cam1,320,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-029_cam1__000320.npz
p44-dog-0004__brics-odroid-029_cam1__000321,p44-dog-0004,brics-odroid-029_cam1,321,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-029_cam1__000321.npz
p44-dog-0004__brics-odroid-029_cam1__000322,p44-dog-0004,brics-odroid-029_cam1,322,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-029_cam1__000322.npz
p44-dog-0004__brics-odroid-029_cam1__000323,p44-dog-0004,brics-odroid-029_cam1,323,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-029_cam1__000323.npz
p44-dog-0004__brics-odroid-030_cam0__000308,p44-dog-0004,brics-odroid-030_cam0,308,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000308.npz
p44-dog-0004__brics-odroid-030_cam0__000311,p44-dog-0004,brics-odroid-030_cam0,311,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000311.npz
p44-dog-0004__brics-odroid-030_cam0__000312,p44-dog-0004,brics-odroid-030_cam0,312,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000312.npz
p44-dog-0004__brics-odroid-030_cam0__000313,p44-dog-0004,brics-odroid-030_cam0,313,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000313.npz
p44-dog-0004__brics-odroid-030_cam0__000314,p44-dog-0004,brics-odroid-030_cam0,314,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000314.npz
p44-dog-0004__brics-odroid-030_cam0__000315,p44-dog-0004,brics-odroid-030_cam0,315,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000315.npz
p44-dog-0004__brics-odroid-030_cam0__000316,p44-dog-0004,brics-odroid-030_cam0,316,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000316.npz
p44-dog-0004__brics-odroid-030_cam0__000320,p44-dog-0004,brics-odroid-030_cam0,320,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000320.npz
p44-dog-0004__brics-odroid-030_cam0__000321,p44-dog-0004,brics-odroid-030_cam0,321,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000321.npz
p44-dog-0004__brics-odroid-030_cam0__000322,p44-dog-0004,brics-odroid-030_cam0,322,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p44-dog-0004__brics-odroid-030_cam0__000322.npz
p52-instrument-0034__brics-odroid-002_cam0__000000,p52-instrument-0034,brics-odroid-002_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000000.npz
p52-instrument-0034__brics-odroid-002_cam0__000001,p52-instrument-0034,brics-odroid-002_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000001.npz
p52-instrument-0034__brics-odroid-002_cam0__000002,p52-instrument-0034,brics-odroid-002_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000002.npz
p52-instrument-0034__brics-odroid-002_cam0__000004,p52-instrument-0034,brics-odroid-002_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000004.npz
p52-instrument-0034__brics-odroid-002_cam0__000005,p52-instrument-0034,brics-odroid-002_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000005.npz
p52-instrument-0034__brics-odroid-002_cam0__000006,p52-instrument-0034,brics-odroid-002_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000006.npz
p52-instrument-0034__brics-odroid-002_cam0__000010,p52-instrument-0034,brics-odroid-002_cam0,10,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000010.npz
p52-instrument-0034__brics-odroid-002_cam0__000011,p52-instrument-0034,brics-odroid-002_cam0,11,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000011.npz
p52-instrument-0034__brics-odroid-002_cam0__000013,p52-instrument-0034,brics-odroid-002_cam0,13,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p52-instrument-0034__brics-odroid-002_cam0__000013.npz
